file,word,context,suggestions,confidence,rule_id
2023-09-05-pydyna-uzhe-tut.md:body,достпна,"PyDYNA уже тут

Сегодня состоялся первый публичный релиз PyDYNA - python библиотеки от Ansys для под",доступна | доступная | доступа | доступный | достойна,LOW,SPELLING
2023-09-06-coreform-cubit-v-novom-relize-poluchil-ml.md:body,полуил,"Coreform Cubit в новом релизе получил ML!

Интересный и пока независимый сеточный генератор полуил и",получил | полил | полнил | полу ил | полу-ил,LOW,SPELLING
2023-09-06-coreform-cubit-v-novom-relize-poluchil-ml.md:body,респект,"Coreform Cubit в новом релизе получил ML!

Интересный и пока независимый сеточный генератор полуил и",аспект | проспект | распертый,LOW,SPELLING
2023-09-07-ai-based-physics-predictions-in-simscale.md:body,господи,"AI-Based Physics Predictions in SimScale

Начинается! 4 октября SimScale совместно с NAVASTO проводи",Господи | господин | господни | господ | господа,LOW,SPELLING
2023-09-07-ai-based-physics-predictions-in-simscale.md:body,двоникам,"AI-Based Physics Predictions in SimScale

Начинается! 4 октября SimScale совместно с NAVASTO проводи",двойникам | дворникам | дворикам,LOW,SPELLING
2023-09-08-maneken-ptitsy.md:body,птицестойкость,"Манекен птицы!

Изучение безопасности в условиях катастроф и ударов является давней темой исследован",птице стойкость | птице-стойкость,LOW,SPELLING
2023-09-12-ls-dyna-aerospace-working-group-modelin.md:body,количесвто,"LS-DYNA® Aerospace Working Group Modeling Guidelines

LS-DYNA® AWG Modeling Guidelines  - это одна и",количество | количеством | количеств | количества | количестве,LOW,SPELLING
2023-09-15-attestatsiya-ls-dyna-i-mapdl-v-ntts-yarb.md:body,Дмитриевым,"Аттестация LS-DYNA и MAPDL в НТЦ ЯРБ

Внезапная и немного грустная весточка из прошлой жизни. Оказыв",Дмитриевны | Дмитрием | Дмитриев | Дмитриевнам | Дмитриевн,LOW,SPELLING
2023-09-18-nauchnye-stati-kak-audio-knizhki.md:body,Во-первых,"Научные статьи как аудио книжки

Listening.io предлагает странное но интересное. Их приложение позво",Первых | Оперных | Опертых | Волевых | Впертых,LOW,SPELLING
2023-09-18-nauchnye-stati-kak-audio-knizhki.md:body,Во-вторых,"Научные статьи как аудио книжки

Listening.io предлагает странное но интересное. Их приложение позво",Повторных | Которых | Повторный | Который,LOW,SPELLING
2023-09-20-kogda-krash-testy-byli-esche-cherno-belymi.md:title,краш,Когда краш тесты были еще чёрно-белыми,краше | крашу | каш | краю | краб,LOW,SPELLING
2023-09-20-kogda-krash-testy-byli-esche-cherno-belymi.md:body,краш,"Когда краш тесты были еще чёрно-белыми

Интересная статья от 1995 года, где мой любимый решатель еще",краше | крашу | каш | краю | краб,LOW,SPELLING
2023-09-20-kogda-krash-testy-byli-esche-cherno-belymi.md:body,Гюнтер,"Когда краш тесты были еще чёрно-белыми

Интересная статья от 1995 года, где мой любимый решатель еще",Грюндер | Мюнстер | Юнкер | Гетер | Тюнер,LOW,SPELLING
